DaystoShipActual	SalesForecast	ShipStatus	DaystoShipScheduled	SalesperCustomer	ProfitRatio	Category	City	Country/Region	CustomerName	Discount	NumberofRecords	OrderDate	Order ID	Person	PostalCode	ProductName	Profit	Quantity	Region	Returned	ProfitperOrder	 Sales 	Segment	ShipDate	ShipMode	State	SubCategory
3	$67 	Shipped Late	1	$44.78 	10.00%	Technology	Fayetteville	United States	Helen Andreada	20.00%	1	8/9/2018	US-2018-113649	Cassandra Brandow	28314	Apple EarPods with Remote and Mic	$4 	2	South		$4.48 	$45 	Consumer	8/12/2018	First Class	North Carolina	Phones
1	$180 	Shipped On Time	1	$119.98 	-15.00%	Technology	Jacksonville	United States	Dean Braden	20.00%	1	3/26/2018	US-2018-162677	Cassandra Brandow	28540	Case Logic 2.4GHz Wireless Keyboard	($18)	3	South		($18.00)	$120 	Consumer	3/27/2018	First Class	North Carolina	Accessories
3	$72 	Shipped Late	1	$47.98 	10.00%	Technology	Jacksonville	United States	Lynn Smith	20.00%	1	12/21/2017	CA-2017-165414	Cassandra Brandow	28540	Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5	$5 	3	South		$4.80 	$48 	Consumer	12/24/2017	First Class	North Carolina	Phones
3	$407 	Shipped Late	1	$271.96 	6.30%	Technology	Charlotte	United States	Larry Hughes	20.00%	1	8/1/2019	CA-2019-133235	Cassandra Brandow	28205	Nortel Networks T7316 E Nt8 B27	$17 	5	South		$17.00 	$272 	Consumer	8/4/2019	First Class	North Carolina	Phones
1	$12 	Shipped On Time	1	$7.92 	8.80%	Technology	Jacksonville	United States	Rob Beeghly	20.00%	1	1/14/2019	CA-2019-138779	Cassandra Brandow	28540	Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4	$1 	5	South		$0.69 	$8 	Consumer	1/15/2019	First Class	North Carolina	Phones
3	$180 	Shipped Late	1	$120.00 	-6.00%	Technology	Hialeah	United States	Jennifer Halladay	50.00%	1	12/25/2019	CA-2019-105620	Cassandra Brandow	33012	Lexmark 20R1285 X6650 Wireless All-in-One Printer	($7)	2	South		($7.20)	$120 	Consumer	12/28/2019	First Class	Florida	Machines
3	"$1,042 "	Shipped Late	1	$695.70 	-4.00%	Technology	Tallahassee	United States	Toby Carlisle	50.00%	1	6/9/2018	CA-2018-147368	Cassandra Brandow	32303	Cisco CP-7937G Unified IP Conference Station Phone	($28)	2	South		($27.83)	$696 	Consumer	6/12/2018	First Class	Florida	Machines
1	$49 	Shipped On Time	1	$32.98 	-6.00%	Technology	Hialeah	United States	Brosina Hoffman	50.00%	1	11/22/2017	CA-2017-149300	Cassandra Brandow	33012	Texas Instruments TI-34 Scientific Calculator	($2)	3	South		($1.98)	$33 	Consumer	11/23/2017	First Class	Florida	Machines
2	$45 	Shipped Late	1	$29.99 	21.00%	Technology	Los Angeles	United States	Sanjit Chand	0.00%	1	11/23/2016	US-2016-157385	Anna Andreadi	90004	Belkin F8E887 USB Wired Ergonomic Keyboard	$6 	1	West		$6.30 	$30 	Consumer	11/25/2016	First Class	California	Accessories
3	$17 	Shipped Late	1	$11.54 	30.00%	Technology	Seattle	United States	Joni Wasserman	0.00%	1	4/21/2019	CA-2019-166198	Anna Andreadi	98103	"Verbatim Slim CD and DVD Storage Cases, 50/Pack"	$3 	1	West		$3.46 	$12 	Consumer	4/24/2019	First Class	Washington	Accessories
1	$150 	Shipped On Time	1	$99.98 	35.00%	Technology	Pomona	United States	Keith Herrera	0.00%	1	10/5/2016	CA-2016-152233	Anna Andreadi	91767	Plantronics Audio 478 Stereo USB Headset	$35 	2	West		$34.99 	$100 	Consumer	10/6/2016	First Class	California	Accessories
3	$149 	Shipped Late	1	$99.54 	11.00%	Technology	San Francisco	United States	Natalie DeCherney	0.00%	1	3/19/2019	CA-2019-105410	Anna Andreadi	94110	Logitech K350 2.4Ghz Wireless Keyboard	$11 	2	West		$10.95 	$100 	Consumer	3/22/2019	First Class	California	Accessories
2	$39 	Shipped Late	1	$25.78 	10.00%	Technology	Edmonds	United States	Zuschuss Carroll	0.00%	1	10/13/2016	CA-2016-151995	Anna Andreadi	98026	Sony 16GB Class 10 Micro SDHC R40 Memory Card	$3 	2	West		$2.58 	$26 	Consumer	10/15/2016	First Class	Washington	Accessories
2	$120 	Shipped Late	1	$79.98 	33.00%	Technology	Seattle	United States	Muhammed Lee	0.00%	1	9/21/2019	CA-2019-132262	Anna Andreadi	98103	Logitech M510 Wireless Mouse	$26 	2	West		$26.39 	$80 	Consumer	9/23/2019	First Class	Washington	Accessories
2	$108 	Shipped Late	1	$71.98 	21.00%	Technology	Seattle	United States	Muhammed Lee	0.00%	1	9/21/2019	CA-2019-132262	Anna Andreadi	98103	Sony 64GB Class 10 Micro SDHC R40 Memory Card	$15 	2	West		$15.12 	$72 	Consumer	9/23/2019	First Class	Washington	Accessories
3	"$1,157 "	Shipped Late	1	$772.47 	19.00%	Technology	Los Angeles	United States	Shahid Shariari	0.00%	1	11/15/2016	CA-2016-127558	Anna Andreadi	90008	Logitech P710e Mobile Speakerphone	$147 	3	West		$146.77 	$772 	Consumer	11/18/2016	First Class	California	Accessories
1	$93 	Shipped On Time	1	$62.31 	36.00%	Technology	Los Angeles	United States	William Brown	0.00%	1	6/29/2019	CA-2019-138149	Anna Andreadi	90049	Enermax Briskie RF Wireless Keyboard and Mouse Combo	$22 	3	West		$22.43 	$62 	Consumer	6/30/2019	First Class	California	Accessories
3	$135 	Shipped Late	1	$89.97 	42.00%	Technology	Boise	United States	Shahid Collister	0.00%	1	9/17/2019	CA-2019-142293	Anna Andreadi	83704	Logitech Trackman Marble Mouse	$38 	3	West		$37.79 	$90 	Consumer	9/20/2019	First Class	Idaho	Accessories
3	$299 	Shipped Late	1	$199.96 	43.00%	Technology	San Francisco	United States	Natalie DeCherney	0.00%	1	3/19/2019	CA-2019-105410	Anna Andreadi	94110	Logitech Wireless Marathon Mouse M705	$86 	4	West		$85.98 	$200 	Consumer	3/22/2019	First Class	California	Accessories
3	$198 	Shipped Late	1	$132.52 	41.00%	Technology	Seattle	United States	Christina DeMoss	0.00%	1	11/18/2019	US-2019-132444	Anna Andreadi	98105	Imation 16GB Mini TravelDrive USB 2.0 Flash Drive	$54 	4	West		$54.33 	$133 	Consumer	11/21/2019	First Class	Washington	Accessories
2	$711 	Shipped Late	1	$474.95 	30.00%	Technology	Los Angeles	United States	Chad McGuire	0.00%	1	12/22/2019	CA-2019-149699	Anna Andreadi	90008	Kensington Expert Mouse Optical USB Trackball for PC or Mac	$142 	5	West		$142.48 	$475 	Consumer	12/24/2019	First Class	California	Accessories
3	$124 	Shipped Late	1	$82.95 	35.00%	Technology	Los Angeles	United States	Phillip Flathmann	0.00%	1	11/3/2018	CA-2018-114972	Anna Andreadi	90032	Kensington K72356US Mouse-in-a-Box USB Desktop Mouse	$29 	5	West		$29.03 	$83 	Consumer	11/6/2018	First Class	California	Accessories
3	"$2,471 "	Shipped Late	1	"$1,649.95 "	40.00%	Technology	Los Angeles	United States	Neoma Murray	0.00%	1	12/3/2018	CA-2018-153598	Anna Andreadi	90045	Logitech Z-906 Speaker sys - home theater - 5.1-CH	$660 	5	West		$659.98 	"$1,650 "	Consumer	12/6/2018	First Class	California	Accessories
3	$449 	Shipped Late	1	$299.94 	43.00%	Technology	Los Angeles	United States	Karen Daniels	0.00%	1	12/12/2017	CA-2017-110870	Anna Andreadi	90032	Logitech Wireless Marathon Mouse M705	$129 	6	West		$128.97 	$300 	Consumer	12/15/2017	First Class	California	Accessories
3	$210 	Shipped Late	1	$139.93 	25.00%	Technology	San Francisco	United States	Sheri Gordon	0.00%	1	11/28/2016	CA-2016-159800	Anna Andreadi	94109	Micropad Numeric Keypads	$35 	7	West		$34.98 	$140 	Consumer	12/1/2016	First Class	California	Accessories
1	$719 	Shipped On Time	1	$479.98 	12.50%	Technology	Fresno	United States	Christina VanderZanden	20.00%	1	3/25/2019	US-2019-117534	Anna Andreadi	93727	Hewlett Packard 310 Color Digital Copier	$60 	2	West		$60.00 	$480 	Consumer	3/26/2019	First Class	California	Copiers
2	$24 	Shipped Late	1	$15.98 	7.50%	Technology	Thousand Oaks	United States	Ruben Dartt	20.00%	1	3/22/2017	CA-2017-163440	Anna Andreadi	91360	Square Credit Card Reader	$1 	2	West		$1.20 	$16 	Consumer	3/24/2017	First Class	California	Phones
2	$516 	Shipped Late	1	$344.70 	11.30%	Technology	Portland	United States	Adrian Barton	20.00%	1	5/18/2019	CA-2019-121643	Anna Andreadi	97206	Aastra 6757i CT Wireless VoIP phone	$39 	2	West		$38.78 	$345 	Consumer	5/20/2019	First Class	Oregon	Phones
3	$858 	Shipped Late	1	$572.80 	8.80%	Technology	Portland	United States	Eric Murdock	20.00%	1	10/1/2017	CA-2017-156566	Anna Andreadi	97206	Wilson Electronics DB Pro Signal Booster	$50 	2	West		$50.12 	$573 	Consumer	10/4/2017	First Class	Oregon	Phones
3	$682 	Shipped Late	1	$455.71 	7.50%	Technology	Edmonds	United States	Phillip Flathmann	20.00%	1	9/7/2019	US-2019-130687	Anna Andreadi	98026	Konftel 250 Conference phone - Charcoal black	$34 	2	West		$34.18 	$456 	Consumer	9/10/2019	First Class	Washington	Phones
2	$108 	Shipped Late	1	$71.98 	30.00%	Technology	Tucson	United States	Carol Triggs	20.00%	1	12/20/2016	CA-2016-138681	Anna Andreadi	85705	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$22 	3	West		$21.59 	$72 	Consumer	12/22/2016	First Class	Arizona	Accessories
2	$79 	Shipped Late	1	$53.04 	-8.80%	Technology	Hillsboro	United States	Chloris Kastensmidt	20.00%	1	10/2/2017	US-2017-144771	Anna Andreadi	97123	SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card	($5)	3	West		($4.64)	$53 	Consumer	10/4/2017	First Class	Oregon	Accessories
2	$453 	Shipped Late	1	$302.38 	7.50%	Technology	Pocatello	United States	James Galang	20.00%	1	5/27/2019	US-2019-116897	Anna Andreadi	83201	Nokia Lumia 925	$23 	3	West		$22.68 	$302 	Consumer	5/29/2019	First Class	Idaho	Phones
1	$316 	Shipped On Time	1	$211.17 	7.50%	Technology	Fresno	United States	Christina VanderZanden	20.00%	1	3/25/2019	US-2019-117534	Anna Andreadi	93727	Clearsounds A400	$16 	4	West		$15.84 	$211 	Consumer	3/26/2019	First Class	California	Phones
1	$48 	Shipped On Time	1	$31.97 	7.50%	Technology	Westminster	United States	Katherine Ducich	20.00%	1	11/19/2019	CA-2019-121468	Anna Andreadi	92683	Square Credit Card Reader	$2 	4	West		$2.40 	$32 	Consumer	11/20/2019	First Class	California	Phones
1	$190 	Shipped On Time	1	$126.56 	37.50%	Technology	Draper	United States	Justin MacKendrick	20.00%	1	9/7/2019	CA-2019-151008	Anna Andreadi	84020	Motorla HX550 Universal Bluetooth Headset	$47 	4	West		$47.46 	$127 	Consumer	9/8/2019	First Class	Utah	Phones
1	$755 	Shipped On Time	1	$503.96 	10.00%	Technology	Los Angeles	United States	Henry MacAllister	20.00%	1	10/2/2017	CA-2017-129917	Anna Andreadi	90008	HTC One Mini	$50 	5	West		$50.40 	$504 	Consumer	10/3/2017	First Class	California	Phones
2	"$2,516 "	Shipped Late	1	"$1,679.96 "	7.50%	Technology	San Francisco	United States	Arianne Irving	20.00%	1	4/28/2016	CA-2016-131387	Anna Andreadi	94122	Samsung Galaxy Mega 6.3	$126 	5	West		$126.00 	"$1,680 "	Consumer	4/30/2016	First Class	California	Phones
3	$985 	Shipped Late	1	$657.50 	-20.00%	Technology	San Francisco	United States	Natalie DeCherney	20.00%	1	3/19/2019	CA-2019-105410	Anna Andreadi	94110	Jawbone MINI JAMBOX Wireless Bluetooth Speaker	($132)	6	West		($131.50)	$658 	Consumer	3/22/2019	First Class	California	Phones
3	$189 	Shipped Late	1	$125.94 	12.50%	Technology	Aurora	United States	Justin MacKendrick	20.00%	1	6/20/2017	US-2017-136427	Anna Andreadi	80013	Griffin GC36547 PowerJolt SE Lightning Charger	$16 	7	West		$15.74 	$126 	Consumer	6/23/2017	First Class	Colorado	Phones
1	$827 	Shipped On Time	1	$552.00 	6.30%	Technology	Mesa	United States	Susan Vittorini	20.00%	1	4/24/2019	CA-2019-116953	Anna Andreadi	85204	AT&T 841000 Phone	$35 	10	West		$34.50 	$552 	Consumer	4/25/2019	First Class	Arizona	Phones
0	$16 	Shipped On Time	0	$10.95 	4.00%	Technology	Lansing	United States	Nat Carroll	0.00%	1	4/4/2017	CA-2017-112452	Kelly Williams	48911	Shocksock Galaxy S4 Armband	$0 	1	Central		$0.44 	$11 	Consumer	4/4/2017	Same Day	Michigan	Phones
0	$899 	Shipped On Time	0	$599.98 	35.00%	Technology	Lansing	United States	Nat Carroll	0.00%	1	4/4/2017	CA-2017-112452	Kelly Williams	48911	Brother DCP1000 Digital 3 in 1 Multifunction Machine	$210 	2	Central		$209.99 	$600 	Consumer	4/4/2017	Same Day	Michigan	Copiers
0	$170 	Shipped On Time	0	$113.52 	41.00%	Technology	Saint Charles	United States	Trudy Glocke	0.00%	1	9/7/2019	CA-2019-128783	Kelly Williams	63301	Maxell 4.7GB DVD-R	$47 	4	Central		$46.54 	$114 	Consumer	9/7/2019	Same Day	Missouri	Accessories
0	"$1,928 "	Shipped On Time	0	"$1,287.45 "	19.00%	Technology	Norman	United States	Toby Braunhardt	0.00%	1	3/25/2018	CA-2018-134887	Kelly Williams	73071	Logitech P710e Mobile Speakerphone	$245 	5	Central		$244.62 	"$1,287 "	Consumer	3/25/2018	Same Day	Oklahoma	Accessories
0	$96 	Shipped On Time	0	$63.99 	-11.30%	Technology	Fort Worth	United States	Maurice Satty	20.00%	1	5/26/2018	CA-2018-119186	Kelly Williams	76106	Logitech G13 Programmable Gameboard with LCD Display	($7)	1	Central		($7.20)	$64 	Consumer	5/26/2018	Same Day	Texas	Accessories
0	$55 	Shipped On Time	0	$36.79 	11.30%	Technology	Chicago	United States	Katrina Willman	20.00%	1	7/31/2019	CA-2019-115805	Kelly Williams	60653	Motorola L804	$4 	1	Central		$4.14 	$37 	Consumer	7/31/2019	Same Day	Illinois	Phones
0	$59 	Shipped On Time	0	$39.26 	-12.50%	Technology	Skokie	United States	Dave Brooks	20.00%	1	12/14/2019	CA-2019-107629	Kelly Williams	60076	Logitech Desktop MK120 Mouse and keyboard Combo	($5)	3	Central		($4.91)	$39 	Consumer	12/14/2019	Same Day	Illinois	Accessories
0	$119 	Shipped On Time	0	$79.51 	26.30%	Technology	Amarillo	United States	Hunter Glantz	20.00%	1	10/1/2018	CA-2018-111794	Kelly Williams	79109	Imation 16GB Mini TravelDrive USB 2.0 Flash Drive	$21 	3	Central		$20.87 	$80 	Consumer	10/1/2018	Same Day	Texas	Accessories
0	$143 	Shipped On Time	0	$95.74 	21.30%	Technology	Austin	United States	Russell D'Ascenzo	20.00%	1	4/10/2019	CA-2019-125115	Kelly Williams	78745	Logitech MX Performance Wireless Mouse	$20 	3	Central		$20.34 	$96 	Consumer	4/10/2019	Same Day	Texas	Accessories
0	$83 	Shipped On Time	0	$55.18 	-22.50%	Technology	Houston	United States	Henia Zydlo	20.00%	1	11/21/2019	CA-2019-157420	Kelly Williams	77095	Motorola HK250 Universal Bluetooth Headset	($12)	3	Central		($12.41)	$55 	Consumer	11/21/2019	Same Day	Texas	Phones
1	$335 	Shipped Late	0	$223.96 	5.00%	Technology	Houston	United States	Annie Thurman	20.00%	1	5/30/2018	CA-2018-108210	Kelly Williams	77041	Sony Micro Vault Click 16 GB USB 2.0 Flash Drive	$11 	5	Central		$11.20 	$224 	Consumer	5/31/2018	Same Day	Texas	Accessories
1	$120 	Shipped Late	0	$79.96 	10.00%	Technology	Houston	United States	Annie Thurman	20.00%	1	5/30/2018	CA-2018-108210	Kelly Williams	77041	Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5	$8 	5	Central		$8.00 	$80 	Consumer	5/31/2018	Same Day	Texas	Phones
0	$249 	Shipped On Time	0	$166.24 	15.00%	Technology	New York City	United States	Mitch Webber	0.00%	1	12/18/2017	US-2017-137960	Chuck Magee	10035	Imation Bio 8GB USB Flash Drive Imation Corp	$25 	1	East		$24.94 	$166 	Consumer	12/18/2017	Same Day	New York	Accessories
0	$195 	Shipped On Time	0	$129.98 	48.00%	Technology	Newark	United States	Vivian Mathis	0.00%	1	3/17/2018	CA-2018-115476	Chuck Magee	19711	Plantronics Voyager Pro HD - Bluetooth Headset	$62 	2	East		$62.39 	$130 	Consumer	3/17/2018	Same Day	Delaware	Phones
0	"$2,022 "	Shipped On Time	0	"$1,349.85 "	27.00%	Technology	New York City	United States	Edward Nazzal	0.00%	1	6/4/2018	CA-2018-165848	Chuck Magee	10035	Panasonic KX MC6040 Color Laser Multifunction Printer	$364 	3	East		$364.46 	"$1,350 "	Consumer	6/4/2018	Same Day	New York	Machines
0	"$1,819 "	Shipped On Time	0	"$1,214.85 "	29.00%	Technology	Long Beach	United States	James Galang	0.00%	1	6/21/2016	CA-2016-141796	Chuck Magee	11561	Polycom SoundStation2 EX Conference phone	$352 	3	East		$352.31 	"$1,215 "	Consumer	6/21/2016	Same Day	New York	Phones
0	$419 	Shipped On Time	0	$279.96 	28.00%	Technology	Utica	United States	Lynn Smith	0.00%	1	11/26/2016	CA-2016-124730	Chuck Magee	13501	ClearSounds CSC500 Amplified Spirit Phone Corded phone	$78 	4	East		$78.39 	$280 	Consumer	11/26/2016	Same Day	New York	Phones
0	$180 	Shipped On Time	0	$119.94 	5.00%	Technology	Utica	United States	Charlotte Melton	0.00%	1	11/16/2019	US-2019-118598	Chuck Magee	13501	iOttie HLCRIO102 Car Mount	$6 	6	East		$6.00 	$120 	Consumer	11/16/2019	Same Day	New York	Phones
0	"$3,459 "	Shipped On Time	0	"$2,309.65 "	33.00%	Technology	New York City	United States	Rick Hansen	0.00%	1	7/31/2017	CA-2017-124891	Chuck Magee	10024	Plantronics CS510 - Over-the-Head monaural Wireless Headset System	$762 	7	East		$762.18 	"$2,310 "	Consumer	7/31/2017	Same Day	New York	Accessories
0	$180 	Shipped On Time	0	$120.00 	11.00%	Technology	New York City	United States	Trudy Brown	0.00%	1	5/25/2019	CA-2019-120168	Chuck Magee	10009	Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive	$13 	8	East		$13.20 	$120 	Consumer	5/25/2019	Same Day	New York	Accessories
0	$87 	Shipped On Time	0	$58.11 	12.50%	Technology	Cleveland	United States	Clay Ludtke	20.00%	1	5/8/2018	CA-2018-106530	Chuck Magee	44105	SanDisk Cruzer 64 GB USB Flash Drive	$7 	2	East		$7.26 	$58 	Consumer	5/8/2018	Same Day	Ohio	Accessories
0	$240 	Shipped On Time	0	$159.98 	27.50%	Technology	Columbus	United States	Susan Pistek	20.00%	1	3/16/2019	CA-2019-161172	Chuck Magee	43229	Logitech G700s Rechargeable Gaming Mouse	$44 	2	East		$44.00 	$160 	Consumer	3/16/2019	Same Day	Ohio	Accessories
0	$213 	Shipped On Time	0	$142.49 	-2.50%	Technology	Columbus	United States	Denny Ordway	20.00%	1	10/3/2016	CA-2016-108903	Chuck Magee	43229	Logitech G105 Gaming Keyboard	($4)	3	East		($3.56)	$142 	Consumer	10/3/2016	Same Day	Ohio	Accessories
0	$66 	Shipped On Time	0	$44.38 	-16.70%	Technology	Columbus	United States	Susan Pistek	40.00%	1	3/16/2019	CA-2019-161172	Chuck Magee	43229	OtterBox Defender Series Case - iPhone 5c	($7)	2	East		($7.40)	$44 	Consumer	3/16/2019	Same Day	Ohio	Phones
0	$728 	Shipped On Time	0	$485.94 	-18.30%	Technology	Marion	United States	Dennis Kane	40.00%	1	12/6/2017	CA-2017-131884	Chuck Magee	43302	Polycom SoundStation2 EX Conference phone	($89)	2	East		($89.09)	$486 	Consumer	12/6/2017	Same Day	Ohio	Phones
0	$43 	Shipped On Time	0	$29.00 	25.00%	Technology	Huntsville	United States	Rob Haberlin	0.00%	1	7/14/2018	CA-2018-101378	Cassandra Brandow	35810	HP Standard 104 key PS/2 Keyboard	$7 	2	South		$7.25 	$29 	Consumer	7/14/2018	Same Day	Alabama	Accessories
0	$108 	Shipped On Time	0	$71.98 	21.00%	Technology	Kenner	United States	Hunter Glantz	0.00%	1	8/13/2018	US-2018-156692	Cassandra Brandow	70065	Sony 64GB Class 10 Micro SDHC R40 Memory Card	$15 	2	South		$15.12 	$72 	Consumer	8/13/2018	Same Day	Louisiana	Accessories
0	$150 	Shipped On Time	0	$100.00 	21.00%	Technology	Springfield	United States	Christina Anderson	0.00%	1	2/7/2018	CA-2018-106894	Cassandra Brandow	22153	Micro Innovations USB RF Wireless Keyboard with Mouse	$21 	4	South		$21.00 	$100 	Consumer	2/7/2018	Same Day	Virginia	Accessories
0	$54 	Shipped On Time	0	$36.19 	7.50%	Technology	Hickory	United States	Dean Braden	20.00%	1	11/30/2018	US-2018-134761	Cassandra Brandow	28601	AT&T 17929 Lendline Telephone	$3 	1	South		$2.71 	$36 	Consumer	11/30/2018	Same Day	North Carolina	Phones
0	$18 	Shipped On Time	0	$11.82 	8.80%	Technology	Lakeland	United States	Ralph Arnett	20.00%	1	10/23/2017	CA-2017-155068	Cassandra Brandow	33801	"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"	$1 	2	South		$1.03 	$12 	Consumer	10/23/2017	Same Day	Florida	Phones
0	$35 	Shipped On Time	0	$23.47 	21.30%	Technology	Charlotte	United States	Jack Garza	20.00%	1	10/8/2016	CA-2016-142951	Cassandra Brandow	28205	"Maxell 74 Minute CDR, 10/Pack"	$5 	3	South		$4.99 	$23 	Consumer	10/8/2016	Same Day	North Carolina	Accessories
0	$939 	Shipped On Time	0	$627.17 	11.30%	Technology	Charlotte	United States	Mick Brown	20.00%	1	5/6/2019	CA-2019-144498	Cassandra Brandow	28205	GE 30524EE4	$71 	4	South		$70.56 	$627 	Consumer	5/6/2019	Same Day	North Carolina	Phones
0	"$1,234 "	Shipped On Time	0	$823.96 	6.30%	Technology	Jacksonville	United States	Zuschuss Donatelli	20.00%	1	7/8/2018	CA-2018-152471	Cassandra Brandow	32216	Jabra SPEAK 410 Multidevice Speakerphone	$51 	5	South		$51.50 	$824 	Consumer	7/8/2018	Same Day	Florida	Phones
0	"$2,043 "	Shipped On Time	0	"$1,363.96 "	6.30%	Technology	Asheville	United States	Joe Kamberova	20.00%	1	5/20/2018	CA-2018-105256	Cassandra Brandow	28806	Cisco Unified IP Phone 7945G VoIP phone	$85 	5	South		$85.25 	"$1,364 "	Consumer	5/20/2018	Same Day	North Carolina	Phones
0	$671 	Shipped On Time	0	$447.94 	20.00%	Technology	Plantation	United States	Debra Catini	20.00%	1	3/22/2017	CA-2017-117884	Cassandra Brandow	33317	Logitech G602 Wireless Gaming Mouse	$90 	7	South		$89.59 	$448 	Consumer	3/22/2017	Same Day	Florida	Accessories
0	$84 	Shipped On Time	0	$55.94 	-23.80%	Technology	Lakeland	United States	Ralph Arnett	20.00%	1	10/23/2017	CA-2017-155068	Cassandra Brandow	33801	Mediabridge Sport Armband iPhone 5s	($13)	7	South		($13.29)	$56 	Consumer	10/23/2017	Same Day	Florida	Phones
0	"$1,294 "	Shipped On Time	0	$863.93 	10.00%	Technology	Raleigh	United States	Mike Vittorini	20.00%	1	12/1/2018	CA-2018-127698	Cassandra Brandow	27604	Jabra Supreme Plus Driver Edition Headset	$86 	9	South		$86.39 	$864 	Consumer	12/1/2018	Same Day	North Carolina	Phones
1	$270 	Shipped Late	0	$179.97 	48.00%	Technology	San Francisco	United States	Lynn Smith	0.00%	1	10/16/2016	US-2016-109456	Anna Andreadi	94110	Logitech Illuminated - Keyboard	$86 	3	West		$86.39 	$180 	Consumer	10/17/2016	Same Day	California	Accessories
1	$359 	Shipped Late	0	$239.94 	11.00%	Technology	Spokane	United States	Jennifer Ferguson	0.00%	1	4/5/2017	CA-2017-102855	Anna Andreadi	99207	SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card	$26 	6	West		$26.39 	$240 	Consumer	4/6/2017	Same Day	Washington	Accessories
